기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off,CDD,HDD,lag_24,lag_168,rolling_24h,체감온도,불쾌지수,태양광추정
2023-11-09,21,4943,2023-11-09 21:00,12.8,0,2.4,88,,7,31.525,21.65,21,3,11,0,0,0,0,5.2,4933,4985,4511.125,12.6656,54.62816,0
2023-11-09,22,4646,2023-11-09 22:00,11.7,,2.1,85,,8,36.35,23.05,22,3,11,0,0,0,0,6.3,4639,4679,4511.541667,11.598,52.88105,0
2023-11-09,23,4268,2023-11-09 23:00,10.6,,2.4,80,,8,38.875,23.625,23,3,11,0,0,0,0,7.4,4254,4319,4511.833333,10.552,51.2892,0
2023-11-09,24,3913,2023-11-10 0:00,9.1,,3.5,74,,8,36.35,19.725,0,4,11,0,0,0,0,8.9,3883,3958,4512.416667,9.1936,49.24506,0
2023-11-10,1,3570,2023-11-10 1:00,7.4,,6.2,66,,8,34.3,18.125,1,4,11,0,0,0,0,10.6,3536,3609,4513.666667,7.7536,47.23576,0
2023-11-10,2,3282,2023-11-10 2:00,5.8,,4.8,69,,8,27.45,14.625,2,4,11,0,0,0,0,12.2,3239,3300,4515.083333,6.3208,44.61688,0
2023-11-10,3,3121,2023-11-10 3:00,4.7,,3.7,73,,7,22.875,13.625,3,4,11,0,0,0,0,13.3,3089,3148,4516.875,5.2724,42.56099,0
2023-11-10,4,3054,2023-11-10 4:00,3.9,,2.2,75,,6,20.825,12.425,4,4,11,0,0,0,0,14.1,3020,3079,4518.208333,4.51,41.11225,0
2023-11-10,5,3093,2023-11-10 5:00,3,,3.4,72,,0,18.725,11,5,4,11,0,0,0,0,15,3053,3102,4519.625,3.784,40.0756,0
2023-11-10,6,3336,2023-11-10 6:00,2.1,,3.8,71,,0,16.675,9.575,6,4,11,0,0,0,0,15.9,3295,3320,4521.291667,3.0164,38.83419,0
2023-11-10,7,3839,2023-11-10 7:00,1.4,,3.1,71,,0,17.225,10.05,7,4,11,0,0,0,0,16.6,3771,3779,4523,2.3976,37.77516,0
2023-11-10,8,4532,2023-11-10 8:00,0.8,,3.9,70,0.07,1,16.66666667,10.15,8,4,11,0,0,0,0,17.2,4412,4368,4525.833333,1.904,37.0094,0.0126
2023-11-10,9,5171,2023-11-10 9:00,1.5,,4.1,66,0.63,2,17.79487179,10.025,9,4,11,0,0,0,0,16.5,4979,4861,4530.833333,2.656,38.6017,0.1134
2023-11-10,10,5547,2023-11-10 10:00,3.2,,3,54,1.43,0,17.28205128,8.775,10,4,11,0,0,0,0,14.8,5244,5191,4538.833333,4.4512,42.50812,0.2574
2023-11-10,11,5692,2023-11-10 11:00,4.1,,4.7,46,1.97,0,17.975,9.475,11,4,11,0,0,0,0,13.9,5350,5358,4551.458333,5.3744,44.59274,0.3546
2023-11-10,12,5660,2023-11-10 12:00,5.2,,3.6,45,2.28,0,16.025,8.4,12,4,11,0,0,0,0,12.8,5332,5397,4565.708333,6.256,46.0831,0.4104
2023-11-10,13,5592,2023-11-10 13:00,6,,4.5,36,2.36,0,16,7.605263158,13,4,11,0,0,0,0,12,5274,5429,4579.375,7.024,47.902,0.4248
2023-11-10,14,5508,2023-11-10 14:00,7.2,,3.9,35,2.2,0,13.18421053,6.447368421,14,4,11,0,0,0,0,10.8,5280,5503,4592.625,7.928,49.3803,0.396
2023-11-10,15,5525,2023-11-10 15:00,7.2,,3.7,33,1.81,0,13.25641026,5.736842105,15,4,11,0,0,0,0,10.8,5243,5498,4602.125,7.9504,49.53754,0.3258
2023-11-10,16,5494,2023-11-10 16:00,7,,3.6,33,1.24,0,14.08108108,5.666666667,16,4,11,0,0,0,0,11,5217,5470,4613.875,7.804,49.3102,0.2232
2023-11-10,17,5513,2023-11-10 17:00,5.5,,2.8,34,0.51,0,13.97368421,5.648648649,17,4,11,0,0,0,0,12.5,5293,5484,4625.416667,6.688,47.5097,0.0918
2023-11-10,18,5586,2023-11-10 18:00,4.3,,3,37,0.02,0,13.8974359,6,18,4,11,0,0,0,0,13.7,5425,5585,4634.583333,5.7364,45.81179,0.0036
2023-11-10,19,5533,2023-11-10 19:00,3.2,,4,43,,0,14.675,6.175,19,4,11,0,0,0,0,14.8,5324,5463,4641.291667,4.7504,43.80854,0
2023-11-10,20,5350,2023-11-10 20:00,2.3,,4.8,45,,0,14.975,6.6,20,4,11,0,0,0,0,15.7,5182,5259,4650,3.994,42.44215,0
2023-11-10,21,5091,2023-11-10 21:00,1.7,,5.1,48,,0,16.4,7.85,21,4,11,0,0,0,0,16.3,4943,4997,4657,3.4264,41.28964,0
2023-11-10,22,4781,2023-11-10 22:00,1.3,,4.2,47,,0,15.75,7.55,22,4,11,0,0,0,0,16.7,4646,4682,4663.166667,3.1444,40.91259,0
2023-11-10,23,4368,2023-11-10 23:00,0.9,,2.9,51,,0,16.35,8.153846154,23,4,11,0,0,0,0,17.1,4268,4315,4668.791667,2.6836,39.83851,0
2023-11-10,24,4037,2023-11-11 0:00,0.5,,2.5,52,,0,16.225,7.575,0,5,11,1,0,1,0,17.5,3913,3975,4672.958333,2.324,39.1676,0
2023-11-11,1,3705,2023-11-11 1:00,-0.1,,2.1,54,,0,17.225,8.825,1,5,11,1,0,1,0,18.1,3570,3639,4678.125,1.7584,38.07094,0
2023-11-11,2,3404,2023-11-11 2:00,-0.7,,1.2,56,,0,16.625,8.275,2,5,11,1,0,1,0,18.7,3282,3327,4683.75,1.1832,36.95052,0
2023-11-11,3,3226,2023-11-11 3:00,-0.8,,1.7,58,,1,17.225,9,3,5,11,1,0,1,0,18.8,3121,3152,4688.833333,1.0144,36.49844,0
2023-11-11,4,3144,2023-11-11 4:00,-1.1,,1,59,,7,16.9,8.95,4,5,11,1,0,1,0,19.1,3054,3058,4693.208333,0.7204,35.92239,0
2023-11-11,5,3151,2023-11-11 5:00,-1.2,,1.2,60,,2,17.9,9.525,5,5,11,1,0,1,0,19.2,3093,3054,4696.958333,0.592,35.6212,0
2023-11-11,6,3293,2023-11-11 6:00,-1.5,,1.5,61,,0,18,9.775,6,5,11,1,0,1,0,19.5,3336,3175,4699.375,0.294,35.03525,0
2023-11-11,7,3543,2023-11-11 7:00,-1.8,,1.5,62,,0,19.45,10.17948718,7,5,11,1,0,1,0,19.8,3839,3388,4697.583333,-0.0064,34.44336,0
2023-11-11,8,3854,2023-11-11 8:00,-1.6,,1,59,0.1,5,19.3,9.675,8,5,11,1,0,1,0,19.6,4532,3662,4685.25,0.3024,35.22534,0.018
2023-11-11,9,4259,2023-11-11 9:00,0,,1.6,54,0.53,8,21.05,10.58974359,9,5,11,1,0,1,0,18,5171,3997,4657,1.84,38.2054,0.0954
2023-11-11,10,4698,2023-11-11 10:00,1.2,,3.1,50,0.68,9,22.65,11.30769231,10,5,11,1,0,1,0,16.8,5547,4313,4619,2.96,40.371,0.1224
2023-11-11,11,4963,2023-11-11 11:00,2,,3.2,47,0.98,9,25.075,13.05128205,11,5,11,1,0,1,0,16,5692,4550,4583.625,3.696,41.8053,0.1764
2023-11-11,12,5004,2023-11-11 12:00,3.1,,2.8,41,1.38,6,23.325,12,12,5,11,1,0,1,0,14.9,5660,4598,4553.25,4.7284,43.92339,0.2484
2023-11-11,13,4949,2023-11-11 13:00,4.5,,3.7,34,1.92,3,22.625,11.75,13,5,11,1,0,1,0,13.5,5592,4626,4525.916667,5.952,46.3631,0.3456
2023-11-11,14,4727,2023-11-11 14:00,6,,2.7,31,1.97,0,19.25641026,10.925,14,5,11,1,0,1,0,12,5508,4591,4499.125,7.104,48.3545,0.3546
2023-11-11,15,4724,2023-11-11 15:00,6.4,,2.3,28,1.69,0,19.78947368,11.15,15,5,11,1,0,1,0,11.6,5525,4561,4466.583333,7.4368,49.06088,0.3042
2023-11-11,16,4535,2023-11-11 16:00,6.4,,2.7,29,1.16,0,19.07692308,10.2,16,5,11,1,0,1,0,11.6,5494,4537,4433.208333,7.4224,48.97434,0.2088
2023-11-11,17,4636,2023-11-11 17:00,4.8,,3.6,34,0.47,0,19.75,10.125,17,5,11,1,0,1,0,13.2,5513,4554,4393.25,6.1728,46.70708,0.0846
2023-11-11,18,4902,2023-11-11 18:00,3.7,,2.7,39,0.02,0,20.2,10.55,18,5,11,1,0,1,0,14.3,5586,4706,4356.708333,5.2372,44.87947,0.0036
2023-11-11,19,4981,2023-11-11 19:00,3.1,,2.3,42,,0,20.525,11.325,19,5,11,1,0,1,0,14.9,5533,4768,4328.208333,4.7008,43.80418,0
2023-11-11,20,4902,2023-11-11 20:00,2.5,,2.1,44,,0,19.4,10.7,20,5,11,1,0,1,0,15.5,5350,4695,4305.208333,4.18,42.8184,0
2023-11-11,21,4749,2023-11-11 21:00,1.9,,1.6,43,,0,21.075,11.375,21,5,11,1,0,1,0,16.1,5091,4545,4286.541667,3.7468,42.20213,0
2023-11-11,22,4525,2023-11-11 22:00,1.4,,2.3,47,,0,19.15,9.925,22,5,11,1,0,1,0,16.6,4781,4329,4272.291667,3.2232,41.04012,0
2023-11-11,23,4221,2023-11-11 23:00,1,,3,54,,0,18.275,9.725,23,5,11,1,0,1,0,17,4368,4052,4261.625,2.656,39.55,0
2023-11-11,24,3923,2023-11-12 0:00,0.4,,2.3,59,,0,18.375,9.666666667,0,6,11,1,0,1,0,17.6,4037,3767,4255.5,1.9744,38.01354,0
2023-11-12,1,3590,2023-11-12 1:00,0,,2.2,61,,0,19.675,10.675,1,6,11,1,0,1,0,18,3705,3446,4250.75,1.56,37.1561,0
2023-11-12,2,3338,2023-11-12 2:00,-0.6,,0.9,61,,0,18,9.55,2,6,11,1,0,1,0,18.6,3404,3209,4245.958333,1.0536,36.30776,0
2023-11-12,3,3121,2023-11-12 3:00,-0.9,,2.1,60,,0,16.775,8.85,3,6,11,1,0,1,0,18.9,3226,3054,4243.208333,0.844,36.0424,0
2023-11-12,4,3093,2023-11-12 4:00,-1.4,,1.1,61,,0,15.30769231,8.375,4,6,11,1,0,1,0,19.4,3144,2965,4238.833333,0.3784,35.17664,0
2023-11-12,5,3094,2023-11-12 5:00,-1.5,,0.9,61,,0,15.9,8.25,5,6,11,1,0,1,0,19.5,3151,2954,4236.708333,0.294,35.03525,0
2023-11-12,6,3217,2023-11-12 6:00,-1.8,,1.1,63,,0,15.45,8.075,6,6,11,1,0,1,0,19.8,3293,3048,4234.333333,-0.0536,34.27564,0
2023-11-12,7,3429,2023-11-12 7:00,-1.8,,1.6,65,,0,18.7,9.95,7,6,11,1,0,1,0,19.8,3543,3228,4231.166667,-0.148,33.9402,0
2023-11-12,8,3691,2023-11-12 8:00,-1.2,,2.3,64,0.12,0,20.51282051,11.075,8,6,11,1,0,1,0,19.2,3854,3456,4226.416667,0.4128,34.97408,0.0216
2023-11-12,9,4004,2023-11-12 9:00,0,,3.7,58,0.69,0,21.92307692,12.38461538,9,6,11,1,0,1,0,18,4259,3746,4219.625,1.68,37.6058,0.1242
2023-11-12,10,4283,2023-11-12 10:00,1.3,,3.9,51,1.42,0,21.9,11.825,10,6,11,1,0,1,0,16.7,4698,4046,4209,3.0052,40.36447,0.2556
2023-11-12,11,4529,2023-11-12 11:00,2.2,,3.1,46,1.91,0,21.6,11.9,11,6,11,1,0,1,0,15.8,4963,4286,4191.708333,3.8848,42.18848,0.3438
2023-11-12,12,4582,2023-11-12 12:00,2.9,,2.9,41,2.23,0,19.41025641,11.625,12,6,11,1,0,1,0,15.1,5004,4353,4173.625,4.5756,43.68021,0.4014
2023-11-12,13,4601,2023-11-12 13:00,3.9,,2.7,39,2.3,0,19.17948718,11.7,13,6,11,1,0,1,0,14.1,4949,4430,4156.041667,5.3884,45.11869,0.414
2023-11-12,14,4577,2023-11-12 14:00,4.6,,3.5,38,2.13,0,18.325,10.64102564,14,6,11,1,0,1,0,13.4,4727,4441,4141.541667,5.9392,46.06032,0.3834
2023-11-12,15,4546,2023-11-12 15:00,5.4,,2.2,40,1.72,0,18.425,11.38461538,15,6,11,1,0,1,0,12.6,4724,4440,4135.291667,6.504,46.8164,0.3096
2023-11-12,16,4552,2023-11-12 16:00,5.3,,2.2,42,1.15,0,19.65,11.43589744,16,6,11,1,0,1,0,12.7,4535,4450,4127.875,6.3904,46.50094,0.207
2023-11-12,17,4654,2023-11-12 17:00,3.7,,2,47,0.48,0,22.6,12.58974359,17,6,11,1,0,1,0,14.3,4636,4525,4128.583333,5.0356,43.97331,0.0864
2023-11-12,18,4908,2023-11-12 18:00,2.8,,2.2,48,0.02,0,21.65,12.3,18,6,11,1,0,1,0,15.2,4902,4708,4129.333333,4.2976,42.70336,0.0036
2023-11-12,19,5042,2023-11-12 19:00,2.3,,2.5,47,,0,20.7,11.475,19,6,11,1,0,1,0,15.7,4981,4826,4129.583333,3.9324,42.18789,0
2023-11-12,20,4980,2023-11-12 20:00,1.7,,1.6,49,,0,19.175,9.825,20,6,11,1,0,1,0,16.3,4902,4765,4132.125,3.3932,41.15657,0
2023-11-12,21,4827,2023-11-12 21:00,1.3,,1.6,54,,0,21.425,11.55,21,6,11,1,0,1,0,16.7,4749,4614,4135.375,2.9008,39.95338,0
2023-11-12,22,4590,2023-11-12 22:00,0.9,,2.9,60,,0,20.575,11.075,22,6,11,1,0,1,0,17.1,4525,4380,4138.625,2.356,38.5696,0
2023-11-12,23,4266,2023-11-12 23:00,0.5,,1.3,63,,0,23.5,12.525,23,6,11,1,0,1,0,17.5,4221,4083,4141.333333,1.906,37.57315,0
2023-11-12,24,3919,2023-11-13 0:00,-0.3,,1.1,66,,0,23.775,13.1,0,0,11,0,0,0,0,18.3,3923,3745,4143.208333,1.1008,35.96758,0
2023-11-13,1,3549,2023-11-13 1:00,-0.4,,2.3,71,,0,24.225,13.85,1,0,11,0,0,0,0,18.4,3590,3400,4143.041667,0.8064,35.05194,0
2023-11-13,2,3302,2023-11-13 2:00,-0.5,,2.1,70,,0,22.425,13.525,2,0,11,0,0,0,0,18.5,3338,3168,4141.333333,0.76,35.0555,0
2023-11-13,3,3165,2023-11-13 3:00,-1.1,,1.1,70,,0,23.95,14.675,3,0,11,0,0,0,0,19.1,3121,3043,4139.833333,0.232,34.1537,0
2023-11-13,4,3108,2023-11-13 4:00,-1.3,,1.5,69,,0,23.175,14.075,4,0,11,0,0,0,0,19.3,3093,2994,4141.666667,0.1012,34.01587,0
2023-11-13,5,3176,2023-11-13 5:00,-1.4,,2.4,68,,0,24.85,14.5,5,0,11,0,0,0,0,19.4,3094,3032,4142.291667,0.0592,34.03032,0
2023-11-13,6,3464,2023-11-13 6:00,-1.6,,2.9,68,,0,25.925,14.875,6,0,11,0,0,0,0,19.6,3217,3254,4145.708333,-0.1152,33.73368,0
2023-11-13,7,4042,2023-11-13 7:00,-2,,1.9,69,,0,28.975,15.85,7,0,11,0,0,0,0,20,3429,3738,4156,-0.512,32.9707,0
2023-11-13,8,4865,2023-11-13 8:00,-1.7,,2.7,67,0.13,0,29.575,16.1,8,0,11,0,0,0,0,19.7,3691,4347,4181.541667,-0.1556,33.75209,0.0234
2023-11-13,9,5722,2023-11-13 9:00,-0.5,,3.9,57,0.71,0,32.275,16.275,9,0,11,0,0,0,0,18.5,4004,4860,4230.458333,1.306,37.06855,0.1278
2023-11-13,10,6329,2023-11-13 10:00,1.1,,2.6,51,1.42,0,29.85,14.45,10,0,11,0,0,0,0,16.9,4283,5164,4302.041667,2.8444,40.10149,0.2556
2023-11-13,11,6572,2023-11-13 11:00,3.3,,1.9,43,1.89,0,27.975,13.84615385,11,0,11,0,0,0,0,14.7,4529,5285,4387.291667,4.8276,43.93211,0.3402
2023-11-13,12,6524,2023-11-13 12:00,4.3,,4.1,35,2.23,0,23.58974359,11.84210526,12,0,11,0,0,0,0,13.7,4582,5284,4472.416667,5.782,46.02645,0.4014
2023-11-13,13,6394,2023-11-13 13:00,4.7,,2.8,34,2.3,0,21.39473684,11.16216216,13,0,11,0,0,0,0,13.3,4601,5302,4553.333333,6.0992,46.59242,0.414
2023-11-13,14,6304,2023-11-13 14:00,6.3,,2.9,35,2.13,0,18.28947368,9.540540541,14,0,11,0,0,0,0,11.7,4577,5291,4628.041667,7.262,48.33945,0.3834
2023-11-13,15,6219,2023-11-13 15:00,6.2,,3.6,34,1.73,0,20.94871795,10.71052632,15,0,11,0,0,0,0,11.8,4546,5261,4700,7.2032,48.31232,0.3114
2023-11-13,16,6140,2023-11-13 16:00,6.3,,3.1,35,1.17,0,21.3,10.20512821,16,0,11,0,0,0,0,11.7,4552,5228,4769.708333,7.262,48.33945,0.2106
2023-11-13,17,6115,2023-11-13 17:00,5.4,,2.6,44,0.45,0,23.175,11.75,17,0,11,0,0,0,0,12.6,4654,5264,4835.875,6.4304,46.43064,0.081
2023-11-13,18,6209,2023-11-13 18:00,4.4,,2.5,47,0.02,0,22.725,11.9,18,0,11,0,0,0,0,13.6,4908,5378,4896.75,5.5872,44.86602,0.0036
2023-11-13,19,5997,2023-11-13 19:00,3.7,,1.9,50,,0,23.55,12.25,19,0,11,0,0,0,0,14.3,5042,5328,4950.958333,4.96,43.6335,0
2023-11-13,20,5725,2023-11-13 20:00,3,,1.2,54,,0,23.4,12.425,20,0,11,0,0,0,0,15,4980,5146,4990.75,4.288,42.2392,0
2023-11-13,21,5406,2023-11-13 21:00,2.5,,1.1,59,,0,25.65,14.125,21,0,11,0,0,0,0,15.5,4827,4882,5021.791667,3.73,40.94115,0
2023-11-13,22,5012,2023-11-13 22:00,2.3,,0.9,62,,0,25.6,13.925,22,0,11,0,0,0,0,15.7,4590,4589,5045.916667,3.4704,40.28094,0
2023-11-13,23,4537,2023-11-13 23:00,2.4,,2.3,63,,0,26.9,14.9,23,0,11,0,0,0,0,15.6,4266,4223,5063.5,3.5248,40.29718,0
2023-11-13,24,4114,2023-11-14 0:00,1.7,,2.2,62,,0,24.55,13.025,0,1,11,0,0,0,0,16.3,3919,3856,5074.791667,2.9616,39.42666,0
2023-11-14,1,3752,2023-11-14 1:00,0.9,,1,64,,0,22.875,12.45,1,1,11,0,0,0,0,17.1,3549,3509,5082.916667,2.2104,38.00564,0
2023-11-14,2,3446,2023-11-14 2:00,0.6,,1.4,69,,0,20.225,10.825,2,1,11,0,0,0,0,17.4,3302,3220,5091.375,1.7656,36.85276,0
2023-11-14,3,3284,2023-11-14 3:00,0.3,,1,70,,4,21.3,11.975,3,1,11,0,0,0,0,17.7,3165,3072,5097.375,1.464,36.2579,0
2023-11-14,4,3225,2023-11-14 4:00,-0.1,,1.5,73,,1,20.85,11.425,4,1,11,0,0,0,0,18.1,3108,3007,5102.333333,0.9908,35.20403,0
2023-11-14,5,3285,2023-11-14 5:00,-0.3,,1.1,75,,2,21.875,13.125,5,1,11,0,0,0,0,18.3,3176,3040,5107.208333,0.73,34.59175,0
2023-11-14,6,3561,2023-11-14 6:00,-0.2,,0.1,74,,3,21.79487179,12.25,6,1,11,0,0,0,0,18.2,3464,3277,5111.75,0.8608,34.89888,0
2023-11-14,7,4128,2023-11-14 7:00,-0.6,,1.8,77,,3,24.55,13.3,7,1,11,0,0,0,0,18.6,4042,3758,5115.791667,0.3752,33.81432,0
2023-11-14,8,4939,2023-11-14 8:00,-0.7,,1.7,78,0.1,2,26.275,13.175,8,1,11,0,0,0,0,18.7,4865,4380,5119.375,0.2416,33.50026,0.018
2023-11-14,9,5755,2023-11-14 9:00,1.1,,1.9,74,0.6,2,30.175,14.8,9,1,11,0,0,0,0,16.9,5722,4895,5122.458333,2.0256,36.90426,0.108
2023-11-14,10,6278,2023-11-14 10:00,4.1,,1.8,63,1.29,0,32.85,16,10,1,11,0,0,0,0,13.9,6329,5201,5123.833333,4.9732,42.73447,0.2322
2023-11-14,11,6409,2023-11-14 11:00,6,,1.2,55,1.75,0,35.775,18.55,11,1,11,0,0,0,0,12,6572,5236,5121.708333,6.72,46.1825,0.315
2023-11-14,12,6301,2023-11-14 12:00,8.7,,1.5,50,2.06,0,32.075,17.5,12,1,11,0,0,0,0,9.3,6524,5318,5114.916667,8.96,50.1585,0.3708
2023-11-14,13,6126,2023-11-14 13:00,9.2,,3.7,51,2.14,0,31.94736842,18,13,1,11,0,0,0,0,8.8,6394,5264,5105.625,9.3568,50.75218,0.3852
2023-11-14,14,6025,2023-11-14 14:00,9.9,,3.9,48,2,0,27.97368421,14.94736842,14,1,11,0,0,0,0,8.1,6304,5263,5094.458333,9.9208,51.82828,0.36
2023-11-14,15,5945,2023-11-14 15:00,10.7,,2.2,49,1.61,0,27.62162162,14.94871795,15,1,11,0,0,0,0,7.3,6219,5239,5082.833333,10.5572,52.81247,0.2898
2023-11-14,16,5867,2023-11-14 16:00,10.5,,2.5,48,1,0,29.76315789,15.63157895,16,1,11,0,0,0,0,7.5,6140,5222,5071.416667,10.396,52.5994,0.18
2023-11-14,17,5865,2023-11-14 17:00,9.2,,2.8,55,0.37,1,32.76923077,17.56410256,17,1,11,0,0,0,0,8.8,6115,5271,5060.041667,9.344,50.5169,0.0666
2023-11-14,18,5988,2023-11-14 18:00,8.1,,2.5,62,0.02,2,31.125,16.74358974,18,1,11,0,0,0,0,9.9,6209,5428,5049.625,8.3888,48.53898,0.0036
2023-11-14,19,5825,2023-11-14 19:00,7.3,,1.4,67,,6,30.6,17.85,19,1,11,0,0,0,0,10.7,5997,5391,5040.416667,7.6564,47.01179,0
2023-11-14,20,5586,2023-11-14 20:00,6.6,,1.7,67,,7,29.125,16.65,20,1,11,0,0,0,0,11.4,5725,5222,5033.25,7.0488,45.98048,0
2023-11-14,21,5298,2023-11-14 21:00,6.1,,1,71,,7,30.475,17.95,21,1,11,0,0,0,0,11.9,5406,4969,5027.458333,6.5524,44.88579,0
2023-11-14,22,4931,2023-11-14 22:00,5.6,,1.6,75,,2,29.5,17.75,22,1,11,0,0,0,0,12.4,5012,4672,5022.958333,6.04,43.7515,0
2023-11-14,23,4484,2023-11-14 23:00,5.2,,0.4,78,,0,31.625,19.66666667,23,1,11,0,0,0,0,12.8,4537,4275,5019.583333,5.6224,42.83524,0
2023-11-14,24,4080,2023-11-15 0:00,4.8,,1.2,79,,0,31.05,18.675,0,2,11,0,0,0,0,13.2,4114,3901,5017.375,5.2368,42.09998,0
2023-11-15,1,3700,2023-11-15 1:00,4.2,,1.7,81,,0,31.475,19.85,1,2,11,0,0,0,0,13.8,3752,3544,5015.958333,4.6408,40.92808,0
2023-11-15,2,3402,2023-11-15 2:00,4,,1.3,80,,0,30.175,18.95,2,2,11,0,0,0,0,14,3446,3247,5013.791667,4.48,40.716,0
2023-11-15,3,3251,2023-11-15 3:00,3.6,,0.1,82,,0,30.45,19.1,3,2,11,0,0,0,0,14.4,3284,3097,5011.958333,4.0608,39.84668,0
2023-11-15,4,3186,2023-11-15 4:00,3.2,,1.4,84,,0,28.3,18.325,4,2,11,0,0,0,0,14.8,3225,3032,5010.583333,3.6352,38.96152,0
2023-11-15,5,3238,2023-11-15 5:00,2.9,,1.4,88,,0,29.325,18.9,5,2,11,0,0,0,0,15.1,3285,3070,5008.958333,3.2408,37.98428,0
2023-11-15,6,3510,2023-11-15 6:00,2.6,,1.5,89,,0,28.95,18.65,6,2,11,0,0,0,0,15.4,3561,3310,5007,2.9256,37.35576,0
2023-11-15,7,4069,2023-11-15 7:00,2.1,,2,89,,0,31.625,19.65,7,2,11,0,0,0,0,15.9,4128,3801,5004.875,2.4476,36.51021,0
2023-11-15,8,4841,2023-11-15 8:00,2.2,,1.5,91,0.09,0,33.625,20.475,8,2,11,0,0,0,0,15.8,4939,4444,5002.416667,2.4808,36.42308,0.0162
2023-11-15,9,5592,2023-11-15 9:00,3.4,,1.6,91,0.49,0,39.875,23.725,9,2,11,0,0,0,0,14.6,5755,4994,4998.333333,3.6376,38.47616,0.0882
2023-11-15,10,6059,2023-11-15 10:00,6.1,,1.6,79,1.14,0,44.625,26.3,10,2,11,0,0,0,0,11.9,6278,5329,4991.541667,6.4276,44.16971,0.2052
2023-11-15,11,6190,2023-11-15 11:00,8.7,,0.8,65,1.56,1,50.325,30.65,11,2,11,0,0,0,0,9.3,6409,5464,4982.416667,8.882,49.20195,0.2808
2023-11-15,12,6085,2023-11-15 12:00,10.4,,1.8,58,1.88,1,49.53846154,30.71794872,12,2,11,0,0,0,0,7.6,6301,5418,4973.291667,10.3328,52.00148,0.3384
2023-11-15,13,5928,2023-11-15 13:00,12.1,,2.5,51,1.98,1,50.94871795,32.48717949,13,2,11,0,0,0,0,5.9,6126,5323,4964.291667,11.6884,54.56539,0.3564
2023-11-15,14,5838,2023-11-15 14:00,12.4,,2.4,49,1.81,1,52.25641026,33.87179487,14,2,11,0,0,0,0,5.6,6025,5282,4956.041667,11.9104,55.01414,0.3258
2023-11-15,15,5819,2023-11-15 15:00,11.1,,3.3,51,0.88,8,56.31578947,36.34210526,15,2,11,0,0,0,0,6.9,5945,5246,4948.25,10.8844,53.25049,0.1584
2023-11-15,16,5763,2023-11-15 16:00,10.5,,2.2,51,0.49,4,55.97297297,35.62162162,16,2,11,0,0,0,0,7.5,5867,5222,4943,10.402,52.46155,0.0882
2023-11-15,17,5789,2023-11-15 17:00,10.2,,0.2,54,0.14,8,55.89189189,35.81578947,17,2,11,0,0,0,0,7.8,5865,5249,4938.666667,10.1632,51.92032,0.0252
2023-11-15,18,5893,2023-11-15 18:00,9.7,,1.2,56,0.01,8,55.53846154,35.41025641,18,2,11,0,0,0,0,8.3,5988,5396,4935.5,9.7528,51.14028,0.0018
2023-11-15,19,5735,2023-11-15 19:00,9,,1.1,59,,5,57.375,37.425,19,2,11,0,0,0,0,9,5825,5342,4931.541667,9.164,50.0028,0
2023-11-15,20,5504,2023-11-15 20:00,8.5,,2,65,,6,58.375,38.025,20,2,11,0,0,0,0,9.5,5586,5187,4927.791667,8.71,48.91125,0
2023-11-15,21,5211,2023-11-15 21:00,8.3,,0.5,69,,9,59.275,40.15,21,2,11,0,0,0,0,9.7,5298,4933,4924.375,8.5108,48.34963,0
2023-11-15,22,4878,2023-11-15 22:00,7.5,,1.7,72,,5,58.82051282,39.125,22,2,11,0,0,0,0,10.5,4931,4639,4920.75,7.78,46.9282,0
2023-11-15,23,4449,2023-11-15 23:00,7.4,,1.4,76,,9,60.15384615,40.475,23,2,11,0,0,0,0,10.6,4484,4254,4918.541667,7.6496,46.46936,0
2023-11-15,24,4054,2023-11-16 0:00,7.2,,1.2,75,,6,57.35897436,38.775,0,3,11,0,0,0,0,10.8,4080,3883,4917.083333,7.48,46.2355,0
2023-11-16,1,3682,2023-11-16 1:00,7,,2.1,76,,8,57.61538462,39.25,1,3,11,0,0,0,0,11,3700,3536,4916,7.288,45.8444,0
2023-11-16,2,3378,2023-11-16 2:00,6.9,,1.9,77,,10,55.20512821,37.6,2,3,11,0,0,0,0,11.1,3402,3239,4915.25,7.1852,45.60657,0
2023-11-16,3,3224,2023-11-16 3:00,6.7,,1.7,74,,10,55.05128205,38.65,3,3,11,0,0,0,0,11.3,3251,3089,4914.25,7.0432,45.54282,0
2023-11-16,4,3157,2023-11-16 4:00,6.8,,2.3,75,,10,52.65789474,37.2,4,3,11,0,0,0,0,11.2,3186,3020,4913.125,7.12,45.6145,0
2023-11-16,5,3206,2023-11-16 5:00,6.9,,2.1,73,,9,52.92105263,38.325,5,3,11,0,0,0,0,11.1,3238,3053,4911.916667,7.2348,45.93293,0
2023-11-16,6,3488,2023-11-16 6:00,6.9,,1.8,72,,9,51.35897436,37.4,6,3,11,0,0,0,0,11.1,3510,3295,4910.583333,7.2472,46.01452,0
2023-11-16,7,3999,2023-11-16 7:00,6.8,,2.7,69,,10,53.61538462,38.825,7,3,11,0,0,0,0,11.2,4069,3771,4909.666667,7.1968,46.10998,0
